id,Hazard
4158,0.2
4160,0.0
4161,0.12
4162,0.0
4163,0.12
4165,0.12
4167,0.04
4169,0.24
4170,0.08
4172,0.28
4174,0.08
4181,0.04
4184,0.08
4186,0.08
4187,0.16
4192,0.08
4195,0.0
4196,0.08
4197,0.16
4198,0.08
4200,0.16
4202,0.12
4204,0.24
4206,0.2
4207,0.16
4210,0.16
4211,0.16
4216,0.24
4218,0.08
4221,0.12
4228,0.12
4231,0.12
4234,0.0
4235,0.12
4236,0.08
4237,0.2
4239,0.16
4242,0.08
4243,0.08
4244,0.08
4245,0.12
4246,0.12
4247,0.2
4248,0.08
4250,0.16
4252,0.12
4253,0.0
4255,0.08
4257,0.16
4258,0.24
4259,0.04
4262,0.12
4264,0.12
4266,0.08
4267,0.08
4269,0.08
4270,0.04
4273,0.0
4275,0.08
4277,0.08
4278,0.16
4279,0.08
4282,0.08
4283,0.08
4284,0.16
4286,0.04
4287,0.0
4289,0.04
4291,0.36
4292,0.12
4300,0.0
4304,0.12
4305,0.12
4308,0.2
4309,0.04
4310,0.12
4314,0.12
4316,0.16
4318,0.04
4319,0.2
4321,0.08
4324,0.0
4325,0.12
4326,0.16
4327,0.24
4328,0.12
4332,0.04
4335,0.12
4336,0.2
4337,0.12
4338,0.04
4341,0.04
4342,0.08
4344,0.08
4347,0.04
4348,0.08
4349,0.08
4356,0.08
4357,0.08
4358,0.16
4362,0.04
4363,0.24
4364,0.16
4365,0.08
4369,0.12
4370,0.08
4371,0.16
4374,0.0
4375,0.36
4376,0.24
4377,0.12
4381,0.08
4382,0.08
4383,0.08
4386,0.08
4387,0.0
4388,0.16
4389,0.08
4390,0.08
4392,0.08
4393,0.08
4395,0.0
4399,0.08
4400,0.04
4401,0.0
4402,0.2
4403,0.16
4406,0.12
4409,0.16
4410,0.12
4412,0.16
4415,0.16
4416,0.0
4420,0.12
4421,0.08
4424,0.08
4427,0.04
4428,0.08
4429,0.16
4433,0.04
4434,0.12
4436,0.24
4438,0.08
4439,0.2
4441,0.28
4444,0.08
4445,0.12
4446,0.12
4447,0.16
4448,0.2
4453,0.04
4454,0.24
4456,0.16
4458,0.12
4459,0.04
4460,0.08
4463,0.12
4464,0.16
4465,0.0
4469,0.04
4471,0.08
4473,0.04
4474,0.08
4475,0.08
4476,0.16
4479,0.2
4481,0.08
4482,0.08
4483,0.16
4484,0.08
4485,0.16
4486,0.08
4488,0.0
4489,0.24
4491,0.08
4494,0.08
4495,0.16
4501,0.08
4505,0.12
4506,0.2
4508,0.08
4509,0.0
4511,0.08
4513,0.12
4514,0.12
4516,0.2
4519,0.12
4520,0.04
4522,0.12
4525,0.16
4526,0.24
4527,0.08
4528,0.12
4531,0.0
4532,0.16
4534,0.12
4540,0.12
4541,0.04
4542,0.08
4546,0.04
4548,0.16
4549,0.04
4550,0.16
4551,0.12
4555,0.12
4556,0.12
4557,0.16
4558,0.04
4559,0.12
4560,0.16
4562,0.08
4564,0.08
4565,0.12
4566,0.12
4567,0.08
4569,0.16
4570,0.12
4573,0.04
4575,0.08
4576,0.04
4577,0.08
4578,0.04
4579,0.08
4581,0.04
4582,0.04
4583,0.16
4586,0.12
4587,0.16
4588,0.16
4591,0.24
4592,0.2
4596,0.08
4597,0.2
4598,0.12
4604,0.2
4605,0.12
4609,0.16
4610,0.12
4615,0.08
4616,0.16
4617,0.2
4619,0.12
4622,0.0
4623,0.24
4625,0.08
4626,0.0
4630,0.16
4631,0.04
4632,0.2
4634,0.12
4635,0.04
4636,0.2
4637,0.2
4643,0.2
4644,0.12
4645,0.2
4649,0.04
4650,0.12
4652,0.0
4656,0.04
4659,0.28
4661,0.2
4664,0.2
4668,0.08
4669,0.12
4670,0.04
4672,0.0
4676,0.24
4684,0.2
4685,0.04
4686,0.04
4689,0.08
4694,0.16
4695,0.04
4697,0.2
4701,0.04
4702,0.12
4703,0.12
4704,0.16
4705,0.12
4706,0.08
4708,0.24
4710,0.16
4711,0.16
4714,0.28
4720,0.24
4723,0.12
4724,0.16
4725,0.16
4730,0.2
4731,0.0
4732,0.2
4737,0.08
4739,0.12
4740,0.08
4741,0.04
4743,0.0
4744,0.16
4752,0.12
4754,0.28
4755,0.16
4756,0.2
4757,0.16
4761,0.0
4765,0.12
4766,0.08
4768,0.0
4769,0.04
4770,0.32
4772,0.16
4773,0.08
4775,0.16
4776,0.2
4777,0.24
4778,0.12
4780,0.04
4784,0.12
4787,0.12
4788,0.16
4790,0.12
4791,0.2
4793,0.24
4794,0.12
4798,0.12
4799,0.16
4800,0.08
4801,0.24
4803,0.08
4804,0.16
4806,0.16
4807,0.12
4809,0.12
4810,0.16
4817,0.2
4818,0.08
4820,0.0
4822,0.0
4824,0.0
4825,0.12
4828,0.08
4832,0.0
4834,0.08
4837,0.12
4839,0.24
4846,0.12
4851,0.0
4852,0.16
4856,0.2
4858,0.08
4862,0.04
4867,0.16
4871,0.16
4872,0.04
4874,0.08
4877,0.12
4880,0.12
4885,0.12
4887,0.2
4888,0.16
4890,0.16
4891,0.04
4892,0.12
4893,0.08
4897,0.04
4898,0.2
4900,0.12
4901,0.04
4904,0.04
4906,0.16
4913,0.08
4918,0.16
4919,0.12
4920,0.24
4926,0.16
4930,0.08
4931,0.08
4932,0.16
4933,0.0
4935,0.04
4937,0.32
4938,0.12
4941,0.24
4942,0.12
4943,0.0
4944,0.12
4946,0.08
4948,0.08
4949,0.08
4950,0.2
4951,0.12
4952,0.12
4954,0.16
4955,0.16
4956,0.12
4957,0.08
4960,0.16
4961,0.12
4962,0.12
4963,0.08
4964,0.08
4965,0.0
4966,0.12
4969,0.04
4971,0.12
4972,0.0
4973,0.04
4974,0.12
4977,0.16
4978,0.04
4980,0.12
4982,0.36
4984,0.08
4986,0.16
4988,0.0
4990,0.08
4993,0.12
4994,0.08
4995,0.2
4998,0.24
5001,0.2
5002,0.12
5004,0.08
5007,0.0
5009,0.12
5011,0.08
5012,0.12
5013,0.16
5014,0.12
5016,0.16
5018,0.0
5019,0.08
5020,0.04
5021,0.04
5022,0.16
5023,0.08
5026,0.12
5028,0.2
5029,0.16
5030,0.08
5031,0.08
5032,0.2
5035,0.08
5037,0.2
5038,0.12
5041,0.08
5042,0.12
5044,0.2
5045,0.12
5052,0.04
5056,0.0
5065,0.12
5067,0.2
5068,0.2
5070,0.12
5071,0.12
5072,0.12
5074,0.12
5076,0.04
5081,0.12
5082,0.16
5083,0.08
5084,0.12
5086,0.28
5087,0.08
5088,0.12
5090,0.12
5094,0.12
5098,0.12
5101,0.12
5102,0.04
5104,0.16
5105,0.08
5107,0.04
5110,0.04
5111,0.24
5112,0.24
5113,0.12
5114,0.0
5115,0.12
5118,0.16
5119,0.08
5120,0.16
5122,0.04
5123,0.36
5125,0.12
5126,0.04
5127,0.32
5129,0.12
5130,0.08
5132,0.12
5133,0.24
5137,0.16
5138,0.04
5139,0.16
5141,0.28
5143,0.08
5144,0.16
5145,0.08
5146,0.12
5149,0.12
5150,0.0
5151,0.24
5152,0.12
5155,0.24
5157,0.12
5160,0.08
5163,0.0
5164,0.32
5165,0.12
5170,0.16
5171,0.16
5172,0.28
5173,0.12
5175,0.16
5177,0.16
5179,0.04
5182,0.16
5184,0.04
5186,0.08
5188,0.28
5191,0.2
5192,0.16
5193,0.12
5194,0.12
5199,0.12
5204,0.2
5206,0.0
5207,0.36
5209,0.12
5210,0.08
5211,0.08
5212,0.08
5213,0.24
5214,0.08
5215,0.08
5216,0.16
5217,0.16
5220,0.08
5221,0.12
5222,0.08
5223,0.08
5224,0.04
5227,0.04
5228,0.04
5230,0.16
5231,0.12
5232,0.16
5233,0.08
5235,0.16
5236,0.16
5237,0.12
5239,0.04
5240,0.16
5241,0.08
5242,0.08
5243,0.2
5244,0.08
5246,0.12
5247,0.16
5249,0.08
5251,0.12
5253,0.16
5256,0.04
5257,0.08
5258,0.12
5261,0.08
5263,0.08
5264,0.08
5266,0.08
5272,0.2
5273,0.12
5275,0.16
5279,0.0
5280,0.04
5281,0.2
5282,0.16
5283,0.16
5284,0.16
5285,0.2
5286,0.08
5289,0.2
5290,0.12
5291,0.12
5292,0.0
5295,0.08
5296,0.12
5297,0.08
5299,0.04
5301,0.04
5302,0.16
5303,0.12
5304,0.16
5306,0.08
5307,0.04
5311,0.2
5312,0.16
5313,0.24
5314,0.2
5316,0.08
5318,0.04
5320,0.04
5323,0.16
5324,0.24
5325,0.08
5329,0.12
5330,0.16
5333,0.04
5336,0.12
5340,0.08
5341,0.04
5342,0.16
5343,0.12
5344,0.12
5345,0.2
5346,0.2
5348,0.08
5353,0.08
5354,0.2
5356,0.08
5357,0.16
5360,0.2
5361,0.04
5362,0.12
5363,0.12
5364,0.04
5366,0.24
5368,0.08
5369,0.08
5370,0.16
5374,0.16
5375,0.0
5377,0.24
5378,0.24
5380,0.16
5383,0.08
5384,0.16
5387,0.08
5388,0.0
5389,0.32
5391,0.08
5395,0.28
5397,0.08
5399,0.08
5404,0.12
5405,0.2
5406,0.12
5407,0.12
5408,0.16
5410,0.2
5411,0.16
5412,0.32
5414,0.04
5415,0.04
5422,0.2
5423,0.16
5424,0.08
5426,0.12
5428,0.16
5430,0.08
5434,0.08
5439,0.12
5440,0.04
5441,0.08
5442,0.04
5443,0.12
5444,0.12
5448,0.08
5451,0.12
5454,0.28
5457,0.0
5460,0.12
5462,0.04
5463,0.16
5465,0.2
5466,0.12
5467,0.08
5469,0.12
5471,0.12
5473,0.12
5475,0.24
5476,0.16
5478,0.16
5483,0.2
5484,0.08
5485,0.08
5487,0.12
5488,0.16
5490,0.12
5492,0.08
5496,0.04
5497,0.36
5498,0.04
5503,0.04
5507,0.04
5509,0.12
5510,0.04
5513,0.08
5515,0.08
5517,0.12
5520,0.04
5521,0.16
5523,0.12
5526,0.16
5529,0.04
5530,0.12
5536,0.24
5537,0.08
5538,0.2
5539,0.08
5540,0.12
5541,0.12
5543,0.12
5545,0.08
5547,0.12
5548,0.28
5549,0.04
5550,0.04
5551,0.08
5553,0.2
5554,0.08
5556,0.08
5557,0.08
5558,0.12
5562,0.08
5565,0.24
5566,0.2
5567,0.2
5571,0.12
5572,0.08
5575,0.04
5576,0.12
5578,0.04
5581,0.2
5582,0.08
5583,0.08
5585,0.12
5588,0.08
5591,0.12
5593,0.2
5594,0.16
5599,0.12
5600,0.04
5602,0.16
5603,0.04
5604,0.12
5606,0.12
5610,0.04
5611,0.08
5614,0.08
5615,0.0
5617,0.08
5619,0.24
5620,0.0
5621,0.12
5629,0.16
5632,0.16
5633,0.12
5634,0.24
5635,0.12
5636,0.12
5638,0.12
5642,0.08
5643,0.12
5645,0.04
5646,0.12
5647,0.28
5649,0.2
5651,0.28
5653,0.24
5657,0.16
5658,0.08
5660,0.04
5661,0.12
5663,0.08
5666,0.24
5669,0.04
5671,0.04
5672,0.08
5675,0.08
5676,0.16
5679,0.04
5681,0.16
5682,0.12
5684,0.08
5685,0.0
5688,0.08
5691,0.08
5692,0.12
5694,0.2
5697,0.08
5698,0.04
5699,0.24
5702,0.08
5704,0.12
5705,0.12
5706,0.08
5707,0.24
5713,0.2
5723,0.0
5725,0.24
5728,0.12
5729,0.08
5730,0.12
5731,0.12
5732,0.16
5733,0.12
5734,0.16
5735,0.2
5736,0.24
5739,0.04
5741,0.0
5746,0.08
5750,0.16
5751,0.08
5752,0.16
5754,0.08
5755,0.12
5756,0.16
5757,0.12
5760,0.08
5761,0.04
5763,0.32
5764,0.08
5766,0.16
5768,0.2
5769,0.2
5770,0.08
5772,0.12
5775,0.16
5777,0.12
5783,0.12
5786,0.04
5787,0.08
5788,0.2
5792,0.04
5793,0.16
5796,0.04
5797,0.04
5802,0.2
5803,0.2
5805,0.12
5807,0.16
5813,0.24
5814,0.24
5817,0.08
5819,0.08
5820,0.04
5821,0.16
5824,0.2
5825,0.28
5828,0.12
5831,0.08
5833,0.04
5834,0.16
5835,0.0
5839,0.08
5841,0.08
5842,0.16
5843,0.0
5844,0.12
5845,0.12
5847,0.16
5848,0.08
5850,0.2
5851,0.12
5852,0.16
5854,0.28
5855,0.08
5856,0.0
5858,0.08
5859,0.08
5860,0.12
5865,0.12
5867,0.08
5871,0.12
5872,0.28
5873,0.04
5875,0.28
5877,0.12
5878,0.04
5881,0.24
5883,0.08
5885,0.12
5887,0.08
5888,0.12
5891,0.12
5894,0.08
5895,0.16
5896,0.08
5897,0.12
5899,0.2
5900,0.08
5903,0.16
5904,0.2
5906,0.2
5907,0.12
5908,0.32
5910,0.12
5911,0.04
5912,0.08
5913,0.12
5914,0.12
5916,0.12
5921,0.12
5922,0.08
5924,0.08
5927,0.04
5928,0.16
5929,0.08
5931,0.32
5936,0.04
5938,0.16
5939,0.24
5940,0.04
5941,0.12
5943,0.2
5945,0.12
5946,0.12
5949,0.12
5951,0.2
5953,0.04
5954,0.16
5955,0.08
5956,0.2
5957,0.16
5960,0.04
5961,0.28
5963,0.12
5964,0.12
5965,0.08
5968,0.16
5971,0.16
5972,0.08
5973,0.08
5974,0.16
5975,0.12
5977,0.2
5979,0.04
5980,0.16
5982,0.0
5985,0.16
5986,0.04
5991,0.2
5994,0.12
6000,0.16
6002,0.12
6003,0.16
6004,0.08
6005,0.16
6006,0.12
6007,0.04
6010,0.24
6011,0.04
6012,0.0
6013,0.12
6014,0.12
6017,0.12
6018,0.12
6019,0.08
6021,0.04
6022,0.08
6023,0.24
6028,0.04
6030,0.16
6032,0.12
6037,0.04
6038,0.08
6040,0.08
6041,0.04
6042,0.04
6045,0.08
6046,0.28
6047,0.08
6051,0.08
6054,0.04
6055,0.12
6058,0.12
6059,0.16
6060,0.08
6063,0.16
6065,0.16
6066,0.16
6067,0.12
6068,0.2
6069,0.04
6070,0.04
6071,0.12
6072,0.16
6074,0.04
6075,0.16
6076,0.08
6077,0.08
6081,0.16
6082,0.04
6084,0.08
6085,0.04
6086,0.28
6087,0.04
6091,0.12
6093,0.04
6094,0.04
6096,0.12
6097,0.04
6098,0.16
6105,0.04
6106,0.04
6107,0.04
6111,0.0
6116,0.08
6117,0.0
6119,0.16
6121,0.04
6122,0.12
6123,0.08
6124,0.04
6125,0.08
6126,0.2
6127,0.12
6128,0.04
6130,0.04
6132,0.04
6133,0.08
6138,0.16
6140,0.08
6143,0.16
6144,0.12
6145,0.16
6148,0.2
6149,0.04
6151,0.12
6153,0.12
6154,0.16
6156,0.04
6158,0.24
6160,0.12
6162,0.12
6163,0.04
6164,0.08
6166,0.12
6167,0.12
6169,0.2
6170,0.0
6173,0.08
6174,0.24
6175,0.2
6176,0.12
6179,0.28
6180,0.2
6187,0.08
6189,0.24
6193,0.12
6194,0.12
6195,0.28
6196,0.2
6199,0.2
6200,0.16
6201,0.08
6204,0.28
6206,0.12
6208,0.2
6209,0.08
6212,0.2
6214,0.0
6215,0.16
6217,0.12
6218,0.16
6219,0.04
6223,0.08
6225,0.16
6226,0.04
6229,0.24
6231,0.12
6232,0.12
6234,0.2
6235,0.2
6237,0.32
6243,0.12
6244,0.04
6247,0.04
6248,0.2
6249,0.08
6250,0.2
6252,0.0
6253,0.12
6255,0.28
6256,0.08
6258,0.08
6260,0.08
6262,0.16
6263,0.12
6266,0.12
6271,0.12
6272,0.2
6277,0.12
6278,0.0
6279,0.12
6280,0.04
6282,0.04
6283,0.16
6287,0.16
6289,0.08
6290,0.12
6291,0.0
6293,0.12
6294,0.16
6295,0.24
6298,0.16
6300,0.16
6305,0.12
6307,0.08
6308,0.08
6312,0.2
6315,0.16
6319,0.24
6321,0.0
6323,0.12
6324,0.16
6328,0.12
6332,0.16
6338,0.08
6340,0.12
6342,0.0
6344,0.16
6346,0.2
6347,0.16
6348,0.16
6351,0.24
6353,0.12
6356,0.28
6358,0.12
6359,0.16
6365,0.2
6366,0.08
6369,0.0
6370,0.08
6371,0.04
6372,0.08
6373,0.04
6375,0.2
6379,0.2
6380,0.12
6381,0.04
6387,0.08
6388,0.12
6391,0.08
6392,0.04
6395,0.08
6396,0.0
6397,0.08
6401,0.2
6403,0.12
6408,0.24
6410,0.16
6412,0.0
6413,0.08
6416,0.24
6417,0.12
6421,0.2
6422,0.04
6424,0.16
6426,0.0
6431,0.12
6432,0.32
6436,0.12
6438,0.16
6441,0.04
6442,0.12
6445,0.16
6447,0.12
6448,0.12
6450,0.04
6451,0.0
6452,0.12
6455,0.12
6456,0.08
6457,0.04
6460,0.08
6463,0.04
6464,0.04
6465,0.2
6466,0.0
6467,0.16
6468,0.16
6470,0.08
6471,0.2
6474,0.12
6475,0.16
6477,0.2
6478,0.12
6479,0.12
6480,0.16
6482,0.08
6483,0.04
6484,0.12
6485,0.08
6486,0.16
6489,0.16
6491,0.08
6492,0.12
6493,0.04
6494,0.16
6495,0.08
6496,0.12
6497,0.04
6499,0.12
6500,0.28
6501,0.08
6504,0.04
6506,0.08
6507,0.08
6509,0.0
6510,0.12
6512,0.12
6514,0.12
6519,0.04
6520,0.08
6521,0.12
6523,0.04
6525,0.16
6527,0.12
6529,0.04
6531,0.2
6533,0.2
6534,0.2
6537,0.04
6538,0.12
6539,0.08
6543,0.08
6544,0.24
6545,0.12
6547,0.12
6552,0.04
6553,0.12
6554,0.12
6555,0.16
6557,0.08
6560,0.2
6562,0.08
6563,0.12
6564,0.16
6565,0.12
6566,0.24
6568,0.24
6569,0.16
6571,0.24
6572,0.16
6573,0.12
6575,0.12
6577,0.08
6578,0.16
6584,0.12
6585,0.16
6586,0.24
6587,0.04
6588,0.12
6589,0.2
6591,0.08
6593,0.16
6595,0.16
6598,0.12
6599,0.08
6603,0.08
6604,0.04
6605,0.08
6607,0.16
6612,0.12
6614,0.0
6616,0.08
6618,0.08
6621,0.12
6622,0.16
6623,0.12
6626,0.12
6628,0.12
6629,0.2
6630,0.0
6633,0.08
6634,0.16
6636,0.2
6638,0.04
6639,0.04
6642,0.2
6643,0.04
6644,0.04
6646,0.12
6647,0.12
6648,0.08
6649,0.08
6650,0.16
6651,0.2
6652,0.12
6654,0.32
6656,0.08
6659,0.08
6660,0.12
6661,0.08
6663,0.12
6664,0.08
6668,0.04
6670,0.04
6671,0.16
6673,0.16
6675,0.2
6676,0.16
6678,0.08
6680,0.08
6682,0.16
6685,0.12
6686,0.08
6687,0.12
6689,0.16
6692,0.08
6693,0.24
6694,0.2
6697,0.08
6700,0.04
6704,0.08
6706,0.16
6710,0.08
6711,0.2
6713,0.08
6716,0.2
6717,0.16
6718,0.08
6719,0.08
6723,0.12
6724,0.16
6725,0.2
6726,0.16
6728,0.04
6731,0.24
6732,0.24
6733,0.08
6735,0.12
6739,0.2
6740,0.04
6741,0.08
6742,0.16
6744,0.2
6745,0.16
6751,0.04
6754,0.08
6755,0.2
6757,0.12
6760,0.12
6761,0.0
6762,0.08
6765,0.08
6766,0.08
6768,0.12
6771,0.08
6773,0.04
6774,0.2
6775,0.12
6777,0.2
6779,0.12
6780,0.16
6781,0.2
6782,0.04
6785,0.16
6786,0.08
6787,0.08
6789,0.32
6791,0.2
6795,0.08
6799,0.08
6800,0.04
6801,0.12
6802,0.28
6803,0.12
6804,0.12
6805,0.04
6806,0.08
6807,0.04
6813,0.12
6817,0.08
6821,0.16
6826,0.12
6827,0.08
6828,0.2
6832,0.08
6836,0.12
6837,0.12
6838,0.04
6839,0.08
6840,0.28
6842,0.08
6843,0.16
6845,0.16
6847,0.08
6850,0.16
6852,0.16
6855,0.08
6856,0.08
6858,0.12
6859,0.24
6863,0.04
6866,0.04
6868,0.12
6873,0.12
6874,0.2
6875,0.2
6878,0.0
6881,0.0
6882,0.12
6888,0.08
6889,0.16
6891,0.08
6894,0.04
6899,0.12
6902,0.16
6903,0.08
6904,0.0
6906,0.24
6910,0.16
6913,0.16
6914,0.08
6915,0.12
6916,0.08
6917,0.08
6918,0.04
6919,0.2
6926,0.2
6927,0.08
6928,0.04
6933,0.12
6934,0.16
6935,0.12
6937,0.32
6938,0.08
6941,0.16
6942,0.12
6947,0.16
6949,0.08
6950,0.08
6951,0.16
6953,0.08
6955,0.28
6956,0.0
6958,0.16
6959,0.12
6961,0.08
6964,0.12
6967,0.12
6968,0.12
6971,0.24
6972,0.12
6973,0.0
6974,0.08
6977,0.16
6978,0.2
6979,0.12
6980,0.16
6983,0.04
6987,0.08
6989,0.12
6990,0.16
6991,0.2
6993,0.12
6994,0.04
6996,0.12
6997,0.04
6998,0.16
7000,0.04
7001,0.24
7003,0.12
7005,0.12
7006,0.24
7009,0.04
7010,0.24
7011,0.12
7012,0.12
7014,0.08
7017,0.08
7018,0.16
7019,0.04
7020,0.12
7024,0.12
7025,0.16
7026,0.16
7029,0.08
7032,0.04
7033,0.08
7034,0.0
7036,0.12
7038,0.16
7040,0.04
7046,0.28
7047,0.0
7050,0.08
7054,0.0
7055,0.16
7059,0.2
7063,0.08
7064,0.12
7070,0.2
7071,0.08
7072,0.08
7075,0.12
7081,0.08
7090,0.24
7091,0.2
7092,0.04
7093,0.4
7094,0.12
7095,0.12
7098,0.04
7099,0.2
7102,0.04
7104,0.2
7105,0.12
7108,0.0
7109,0.04
7117,0.16
7118,0.12
7119,0.04
7120,0.04
7121,0.24
7123,0.32
7125,0.08
7127,0.12
7131,0.12
7134,0.2
7136,0.0
7138,0.08
7139,0.12
7140,0.16
7142,0.08
7145,0.2
7146,0.04
7147,0.16
7148,0.08
7151,0.24
7152,0.24
7154,0.12
7157,0.16
7158,0.08
7161,0.2
7162,0.24
7163,0.16
7165,0.08
7166,0.04
7170,0.08
7171,0.12
7172,0.04
7173,0.08
7177,0.16
7180,0.0
7181,0.12
7182,0.2
7184,0.24
7185,0.04
7189,0.16
7193,0.2
7194,0.12
7196,0.12
7200,0.04
7201,0.16
7202,0.12
7203,0.16
7205,0.24
7206,0.04
7212,0.2
7213,0.12
7217,0.12
7221,0.16
7222,0.2
7223,0.12
7224,0.28
7226,0.12
7227,0.08
7230,0.08
7232,0.0
7234,0.12
7238,0.2
7239,0.32
7242,0.04
7243,0.24
7245,0.08
7246,0.04
7248,0.12
7252,0.2
7253,0.2
7258,0.2
7260,0.04
7263,0.16
7276,0.08
7277,0.12
7278,0.16
7279,0.2
7282,0.04
7283,0.2
7284,0.04
7288,0.2
7290,0.12
7298,0.12
7302,0.08
7303,0.08
7304,0.12
7308,0.08
7310,0.16
7311,0.12
7313,0.2
7316,0.0
7317,0.08
7318,0.2
7319,0.12
7321,0.12
7322,0.08
7325,0.16
7328,0.12
7332,0.12
7333,0.16
7337,0.08
7342,0.12
7345,0.0
7346,0.04
7348,0.12
7350,0.2
7353,0.12
7355,0.2
7357,0.08
7359,0.16
7366,0.04
7367,0.0
7371,0.04
7372,0.24
7373,0.08
7375,0.04
7376,0.0
7379,0.04
7380,0.24
7381,0.04
7382,0.12
7384,0.08
7385,0.04
7387,0.08
7389,0.04
7390,0.16
7391,0.2
7393,0.24
7394,0.12
7395,0.04
7397,0.0
7399,0.2
7401,0.04
7403,0.32
7406,0.12
7409,0.16
7410,0.24
7414,0.2
7416,0.12
7418,0.08
7422,0.12
7425,0.08
7426,0.2
7430,0.08
7431,0.12
7432,0.4
7434,0.04
7435,0.24
7437,0.16
7440,0.08
7441,0.04
7442,0.04
7446,0.16
7449,0.12
7450,0.2
7451,0.0
7452,0.12
7453,0.16
7456,0.16
7457,0.24
7459,0.04
7460,0.12
7462,0.16
7464,0.08
7466,0.12
7470,0.16
7471,0.12
7472,0.08
7478,0.04
7479,0.04
7481,0.16
7483,0.12
7484,0.2
7485,0.0
7487,0.16
7490,0.04
7493,0.0
7497,0.04
7500,0.04
7501,0.12
7503,0.24
7507,0.28
7508,0.12
7509,0.04
7513,0.08
7514,0.16
7515,0.04
7516,0.12
7517,0.08
7518,0.04
7521,0.04
7522,0.04
7526,0.08
7527,0.36
7529,0.12
7531,0.0
7532,0.04
7534,0.08
7535,0.16
7537,0.12
7539,0.16
7541,0.12
7542,0.2
7543,0.12
7544,0.16
7545,0.12
7546,0.12
7548,0.16
7551,0.12
7552,0.12
7554,0.12
7555,0.08
7556,0.0
7557,0.08
7560,0.12
7565,0.16
7567,0.16
7568,0.04
7569,0.2
7572,0.16
7573,0.12
7574,0.04
7575,0.08
7577,0.12
7580,0.08
7581,0.24
7582,0.08
7583,0.08
7586,0.24
7588,0.2
7589,0.2
7590,0.08
7592,0.08
7594,0.12
7595,0.08
7596,0.16
7597,0.24
7598,0.12
7600,0.24
7602,0.2
7603,0.04
7604,0.08
7609,0.04
7610,0.12
7611,0.08
7614,0.08
7616,0.2
7618,0.32
7619,0.0
7621,0.04
7623,0.32
7630,0.04
7631,0.2
7632,0.2
7636,0.12
7637,0.08
7638,0.24
7641,0.08
7642,0.04
7644,0.24
7645,0.12
7648,0.08
7650,0.2
7651,0.16
7652,0.08
7656,0.08
7657,0.12
7658,0.12
7659,0.16
7661,0.2
7662,0.08
7665,0.2
7667,0.08
7669,0.08
7670,0.0
7671,0.16
7672,0.36
7675,0.12
7677,0.2
7679,0.16
7682,0.16
7683,0.2
7687,0.16
7688,0.16
7689,0.0
7690,0.08
7691,0.08
7692,0.08
7693,0.12
7694,0.12
7695,0.08
7696,0.08
7697,0.12
7704,0.04
7705,0.04
7706,0.08
7707,0.04
7711,0.08
7712,0.08
7713,0.08
7719,0.04
7723,0.08
7725,0.0
7731,0.12
7732,0.04
7733,0.16
7734,0.16
7737,0.16
7739,0.12
7740,0.24
7742,0.16
7745,0.16
7746,0.24
7747,0.08
7752,0.12
7753,0.2
7754,0.16
7755,0.16
7757,0.08
7759,0.0
7761,0.0
7762,0.24
7764,0.28
7766,0.32
7768,0.04
7769,0.16
7770,0.12
7771,0.0
7773,0.04
7777,0.2
7778,0.08
7780,0.12
7781,0.16
7782,0.04
7783,0.2
7787,0.16
7789,0.08
7790,0.16
7791,0.08
7793,0.0
7794,0.08
7795,0.12
7796,0.2
7797,0.24
7798,0.28
7799,0.2
7803,0.04
7804,0.12
7806,0.04
7807,0.08
7809,0.2
7810,0.28
7811,0.2
7812,0.16
7813,0.12
7814,0.12
7815,0.08
7818,0.28
7819,0.08
7820,0.12
7821,0.16
7828,0.2
7831,0.16
7834,0.24
7836,0.12
7837,0.16
7839,0.36
7840,0.2
7842,0.08
7843,0.12
7845,0.08
7846,0.24
7848,0.16
7852,0.2
7853,0.04
7855,0.2
7857,0.08
7858,0.08
7860,0.24
7861,0.08
7863,0.12
7865,0.08
7866,0.16
7869,0.32
7870,0.12
7872,0.12
7873,0.12
7874,0.04
7875,0.12
7877,0.04
7878,0.24
7882,0.12
7883,0.2
7885,0.12
7888,0.08
7889,0.0
7890,0.04
7891,0.08
7892,0.04
7897,0.24
7899,0.12
7900,0.08
7902,0.12
7903,0.12
7906,0.12
7907,0.2
7908,0.04
7909,0.08
7910,0.08
7912,0.08
7915,0.08
7916,0.24
7917,0.12
7918,0.12
7919,0.12
7921,0.28
7922,0.16
7925,0.16
7926,0.2
7928,0.08
7929,0.0
7931,0.08
7932,0.12
7933,0.12
7934,0.16
7935,0.16
7936,0.12
7937,0.08
7938,0.04
7942,0.2
7948,0.16
7949,0.08
7950,0.04
7951,0.0
7953,0.12
7955,0.08
7956,0.2
7957,0.12
7959,0.16
7960,0.08
7963,0.12
7964,0.12
7966,0.0
7967,0.16
7969,0.04
7971,0.08
7972,0.08
7976,0.24
7977,0.2
7980,0.2
7981,0.08
7982,0.12
7983,0.16
7984,0.04
7985,0.2
7986,0.16
7987,0.12
7988,0.2
7991,0.08
7993,0.16
7995,0.12
7996,0.24
8001,0.16
8002,0.2
8003,0.08
8006,0.16
8007,0.16
8008,0.16
8009,0.12
8014,0.0
8017,0.16
8018,0.0
8021,0.2
8022,0.12
8023,0.08
8024,0.16
8027,0.04
8029,0.12
8030,0.08
8031,0.12
8032,0.08
8033,0.28
8034,0.12
8037,0.08
8040,0.12
8041,0.2
