id,version,processing_date,url,name,registration_number,domain,website,website_status,number_of_about_pages,number_of_contact_pages,number_of_management_pages,number_of_product_pages,year_founded,incorporation_date,number_of_registered_officers,number_of_key_persons,number_of_partners,number_of_clients,number_of_emails,number_of_ip_addresses,total_changes,address_changes,alias_changes,assoc_investor_changes,ch_changes,client_changes,description_changes,email_changes,fax_changes,founded_year_changes,investor_changes,ip_address_changes,linked_domain_changes,name_changes,page_content_changes,page_structure_changes,partner_changes,person_changes,phone_changes,primary_contact_changes,registration_number_changes,robots_changes,ticker_changes,vat_changes,web_status_changes
613100,19,2013-10-19,http://endb-consolidated.aihit.com/00095AEC00000013/overview.htm,"FRANCIAN FLEXOGRAPHIC LIMITED","02022905",,"","",0,0,0,0,-1,1986-05-27,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992358,10,2013-10-19,http://endb-consolidated.aihit.com/005B6FA60000000A/overview.htm,"COMiller","",comiller.co.za,"www.comiller.co.za","OK",1,1,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7639319,10,2013-10-19,http://endb-consolidated.aihit.com/007491170000000A/overview.htm,"MaxMoving","",maxmoving.ca,"www.maxmoving.ca","OK",0,1,0,0,-1,,-1,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,4,0,0,2
1985779,19,2013-10-19,http://endb-consolidated.aihit.com/001E4CF300000013/overview.htm,"B P WITHERSPOON CONSULTING LTD","06891784",,"","",0,0,0,0,-1,2009-04-29,1,1,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12324780,6,2013-10-19,http://endb-consolidated.aihit.com/00BC0FAC00000006/overview.htm,"Whipple Electric","",whippleelectricinc.com,"www.whippleelectricinc.com","OK",0,0,0,0,-1,,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826921,10,2013-10-19,http://endb-consolidated.aihit.com/0058E9690000000A/overview.htm,"Cavan Agricultural Agencies","",cavanag.com.au,"www.cavanag.com.au","OK",1,1,0,1,-1,,-1,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,1,0,0,0
3056524,19,2013-10-19,http://endb-consolidated.aihit.com/002EA38C00000013/overview.htm,"FEEDLOTS SYSTEM LLP","OC372003",,"","",0,0,0,0,-1,2012-02-01,2,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425938,18,2013-10-19,http://endb-consolidated.aihit.com/0034469200000012/overview.htm,"TRUE CONTROLS LIMITED","06264324",truecontrols.com,"truecontrols.com","OK",0,1,0,0,2007,2007-05-31,1,1,0,0,1,1,32,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
1560666,19,2013-10-19,http://endb-consolidated.aihit.com/0017D05A00000013/overview.htm,"BHF RECYCLING LTD","05914245",,"","",0,0,0,0,-1,2006-08-23,3,3,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
11957039,7,2013-10-19,http://endb-consolidated.aihit.com/00B6732F00000007/overview.htm,"M.E:Active","",me-active.net,"www.me-active.net","OK",1,2,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366139,14,2013-10-19,http://endb-consolidated.aihit.com/0005963B0000000E/overview.htm,"QuickBind","",quickbind.co.uk,"www.quickbind.co.uk","OK",0,0,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
12623298,5,2013-10-19,http://endb-consolidated.aihit.com/00C09DC200000005/overview.htm,"JOSH","",josh-glass.cz,"www.josh-glass.cz","OK",0,1,0,16,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391144,19,2013-10-19,http://endb-consolidated.aihit.com/0005F7E800000013/overview.htm,"Sound Energy Healing","",soundenergyhealing.co.uk,"www.soundenergyhealing.co.uk","OK",1,1,0,0,-1,,-1,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,4,0,0,0
11905533,7,2013-10-19,http://endb-consolidated.aihit.com/00B5A9FD00000007/overview.htm,"IFINDDENTIST.COM","",ifinddentist.com,"www.ifinddentist.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469339,10,2013-10-19,http://endb-consolidated.aihit.com/00813B5B0000000A/overview.htm,"Rishraj Filaments","",rishrajfilaments.com,"www.rishrajfilaments.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12649640,5,2013-10-19,http://endb-consolidated.aihit.com/00C104A800000005/overview.htm,"Kushner","",kushnergroup.com,"www.kushnergroup.com","OK",1,1,0,0,-1,,-1,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089579,18,2013-10-19,http://endb-consolidated.aihit.com/003E66EB00000012/overview.htm,"Skyefit","",skyefit.co.uk,"www.skyefit.co.uk","OK",0,2,0,0,-1,,-1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0
10996413,9,2013-10-19,http://endb-consolidated.aihit.com/00A7CABD00000009/overview.htm,"Tactonic","",tactonic.com,"www.tactonic.com","OK",1,1,0,0,2010,,-1,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,2,0,0,0
7893206,10,2013-10-19,http://endb-consolidated.aihit.com/007870D60000000A/overview.htm,"netCorps","",netcorps.org,"www.netcorps.org","OK",0,3,3,0,-1,,-1,12,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,12,0,8,4,0,0,0,0,0,1,0,0,2
12114245,7,2013-10-19,http://endb-consolidated.aihit.com/00B8D94500000007/overview.htm,"World Heritage Imports","",worldheritageimports.webs.com,"www.worldheritageimports.webs.com","OK",0,0,0,0,-1,,-1,0,0,0,0,5,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0
4133552,18,2013-10-19,http://endb-consolidated.aihit.com/003F12B000000012/overview.htm,"Ultrafilter","",ultrafilter.co.uk,"www.ultrafilter.co.uk","Unavailable",0,0,0,0,-1,,-1,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2
4014542,14,2013-10-19,http://endb-consolidated.aihit.com/003D41CE0000000E/overview.htm,"Physio-Health","",physio-health.co.uk,"www.physio-health.co.uk","OK",1,2,2,0,-1,,-1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
9375432,10,2013-10-19,http://endb-consolidated.aihit.com/008F0EC80000000A/overview.htm,"Want To Meet Singles","",wanttomeetsingles.com,"www.wanttomeetsingles.com","OK",1,0,1,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8326351,10,2013-10-19,http://endb-consolidated.aihit.com/007F0CCF0000000A/overview.htm,"VaishVik Foods","",punefoodhub.com,"www.punefoodhub.com","Unavailable",7,13,0,10,1963,,-1,4,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13902715,2,2013-10-19,http://endb-consolidated.aihit.com/00D4237B00000002/overview.htm,"jdamelia com","",jdamelia.com,"www.jdamelia.com","OK",0,2,0,0,-1,,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967364,10,2013-10-19,http://endb-consolidated.aihit.com/006A50440000000A/overview.htm,"homesecuritydata.com","",homesecuritydata.com,"www.homesecuritydata.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
5459894,5,2013-10-19,http://endb-consolidated.aihit.com/00534FB600000005/overview.htm,"YP Intellectual Property","",autoglassnc.com,"www.autoglassnc.com","OK",1,2,0,0,-1,,-1,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0
5234459,10,2013-10-19,http://endb-consolidated.aihit.com/004FDF1B0000000A/overview.htm,"AJS Technical Solutions","",ajstechnicalsolutions.com,"www.ajstechnicalsolutions.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13117149,4,2013-10-19,http://endb-consolidated.aihit.com/00C826DD00000004/overview.htm,"Enlightiks","",enlightiks.com,"www.enlightiks.com","OK",1,1,14,1,-1,,-1,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381272,10,2013-10-19,http://endb-consolidated.aihit.com/00521C980000000A/overview.htm,"Aristeo","",aristeo.com,"www.aristeo.com","OK",2,2,1,1,1977,,-1,1,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0
8428703,10,2013-10-19,http://endb-consolidated.aihit.com/00809C9F0000000A/overview.htm,"Reachwilmer","",reachwilmer.com,"www.reachwilmer.com","OK",2,1,0,0,2011,,-1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
4726514,14,2013-10-19,http://endb-consolidated.aihit.com/00481EF20000000E/overview.htm,"SYNTOMY LTD","08252135",,"","",0,0,0,0,-1,2012-10-15,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12394011,5,2013-10-19,http://endb-consolidated.aihit.com/00BD1E1B00000005/overview.htm,"5287.com.tw","",5287.com.tw,"www.5287.com.tw","OK",0,0,0,0,-1,,-1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
10491606,9,2013-10-19,http://endb-consolidated.aihit.com/00A016D600000009/overview.htm,"Long Point Coffee Company","",longpointcoffeecompany.com,"www.longpointcoffeecompany.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13377642,4,2013-10-19,http://endb-consolidated.aihit.com/00CC206A00000004/overview.htm,"Sterling Electronics & Photo","",sterlingelectronics.com,"www.sterlingelectronics.com","OK",1,1,0,43,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811735,19,2013-10-19,http://endb-consolidated.aihit.com/002AE75700000013/overview.htm,"IPS PROPERTY (UK) LIMITED","07957607",,"","",0,0,0,0,-1,2012-02-21,1,1,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272551,17,2013-10-19,http://endb-consolidated.aihit.com/0031EF6700000011/overview.htm,"CLEVERTOTS NURSERY LTD.","SC256558",clevertots.co.uk,"www.clevertots.co.uk","OK",0,2,1,0,-1,2003-09-24,3,2,0,0,1,1,46,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0
5191486,10,2013-10-19,http://endb-consolidated.aihit.com/004F373E0000000A/overview.htm,"AdVision","",advisionsigns.com,"www.advisionsigns.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2880800,19,2013-10-19,http://endb-consolidated.aihit.com/002BF52000000013/overview.htm,"TIO LOGISTICS LIMITED","08028686",,"","",0,0,0,0,-1,2012-04-12,1,1,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155235,18,2013-10-19,http://endb-consolidated.aihit.com/003F676300000012/overview.htm,"Villaquest","",villaquest.co.uk,"www.villaquest.co.uk","OK",1,1,0,0,-1,,-1,0,0,0,1,1,66,0,0,0,0,0,0,0,2,0,0,23,0,0,38,0,0,0,0,0,0,1,0,0,2
4606637,14,2013-10-19,http://endb-consolidated.aihit.com/00464AAD0000000E/overview.htm,"BKPS","07076686",bkps.uk.com,"www.bkps.uk.com","OK",0,0,0,0,-1,2009-11-14,1,1,0,0,1,1,20,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
12480091,5,2013-10-19,http://endb-consolidated.aihit.com/00BE6E5B00000005/overview.htm,"Cincinnati Home Remodeling","",cincinnatihomeremodeling.com,"www.cincinnatihomeremodeling.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,2,4,0,7,4,0,0,2,0,0,0,0,0,0
2970309,19,2013-10-19,http://endb-consolidated.aihit.com/002D52C500000013/overview.htm,"TRILANTIC CAPITAL PARTNERS IV (EUROPE) L.P.","LP011888",,"","",0,0,0,0,-1,2007-02-28,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350513,18,2013-10-19,http://endb-consolidated.aihit.com/00331FF100000012/overview.htm,"ACE TROPHIES ONLINE LIMITED","06958870",acetrophies.co.uk,"www.acetrophies.co.uk","OK",0,0,0,0,-1,2009-07-10,1,1,0,0,0,1,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7901313,10,2013-10-19,http://endb-consolidated.aihit.com/007890810000000A/overview.htm,"Network Frequency","",networkfrequency.com,"www.networkfrequency.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3436008,18,2013-10-19,http://endb-consolidated.aihit.com/00346DE800000012/overview.htm,"TACTICAL MARCOMMS LIMITED","06385614",tacticalmarcomms.com,"www.tacticalmarcomms.com","OK",0,1,0,0,-1,2007-10-01,3,2,0,12,1,1,73,0,0,0,22,2,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0,1,0,0,5
5748260,10,2013-10-19,http://endb-consolidated.aihit.com/0057B6240000000A/overview.htm,"CableGo Company","",cablego.com,"www.cablego.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2
11193523,9,2013-10-19,http://endb-consolidated.aihit.com/00AACCB300000009/overview.htm,"WMS","",wms4wine.com,"www.wms4wine.com","OK",2,1,0,0,1996,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8371972,10,2013-10-19,http://endb-consolidated.aihit.com/007FBF040000000A/overview.htm,"REAL","",raj-singaporerealestate.com,"www.raj-singaporerealestate.com","OK",1,1,0,0,-1,,-1,1,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,1,0,0,0,2,0,0,0
13658150,2,2013-10-19,http://endb-consolidated.aihit.com/00D0682600000002/overview.htm,"A Canaan","",acanaan.com,"www.acanaan.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14900266,1,2013-10-19,http://endb-consolidated.aihit.com/00E35C2A00000001/overview.htm,"Domainwear","",domainwear.com,"www.domainwear.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362412,10,2013-10-19,http://endb-consolidated.aihit.com/0051D2EC0000000A/overview.htm,"Aquapure","",aquapure.ws,"www.aquapure.ws","OK",0,0,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8141508,10,2013-10-19,http://endb-consolidated.aihit.com/007C3AC40000000A/overview.htm,"The Credit Pros Intl","",pay4delete.com,"www.pay4delete.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6405454,10,2013-10-19,http://endb-consolidated.aihit.com/0061BD4E0000000A/overview.htm,"Elite Concept Technology Group","",eliteconcept.info,"www.eliteconcept.info","FlippedRobots",1,1,0,0,-1,,-1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
6133095,8,2013-10-19,http://endb-consolidated.aihit.com/005D956700000008/overview.htm,"DAEKYO","",daekyoeng.com,"www.daekyoeng.com","OK",1,1,0,5,-1,,-1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1
573009,19,2013-10-19,http://endb-consolidated.aihit.com/0008BE5100000013/overview.htm,"N. A. & P. WALKER LIMITED","01686889",,"","",0,0,0,0,-1,1982-12-15,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11299925,8,2013-10-19,http://endb-consolidated.aihit.com/00AC6C5500000008/overview.htm,"Wall Gallery","",appliedapplicators.com,"www.appliedapplicators.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
967703,19,2013-10-19,http://endb-consolidated.aihit.com/000EC41700000013/overview.htm,"PINKS MEWS (MILFORD) MANAGEMENT COMPANY LIMITED","04014478",,"","",0,0,0,0,-1,2000-06-14,4,4,0,0,0,0,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6743801,10,2013-10-19,http://endb-consolidated.aihit.com/0066E6F90000000A/overview.htm,"GisWorking","",gisworking.com,"www.gisworking.com","OK",0,0,0,0,-1,,-1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1682609,19,2013-10-19,http://endb-consolidated.aihit.com/0019ACB100000013/overview.htm,"CARDIFF ANGLING LIMITED","06249702",,"","",0,0,0,0,-1,2007-05-16,2,2,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395234,9,2013-10-19,http://endb-consolidated.aihit.com/009E9E6200000009/overview.htm,"JDC Construction","",jdcremodeling.com,"www.jdcremodeling.com","OK",2,1,1,0,1996,,-1,4,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9514079,10,2013-10-19,http://endb-consolidated.aihit.com/00912C5F0000000A/overview.htm,"WSB","",wsb-clean.de,"www.wsb-clean.de","OK",1,12,0,1,-1,,-1,1,0,0,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
706294,19,2013-10-19,http://endb-consolidated.aihit.com/000AC6F600000013/overview.htm,"LODDON SOCIAL ENTERPRISE LIMITED","02701126",,"","",0,0,0,0,-1,1992-03-27,7,6,0,0,0,0,107,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2545412,19,2013-10-19,http://endb-consolidated.aihit.com/0026D70400000013/overview.htm,"CORE WELL BEING LTD","07669973",,"","",0,0,0,0,-1,2011-06-14,1,1,0,0,0,0,18,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542573,19,2013-10-19,http://endb-consolidated.aihit.com/001789AD00000013/overview.htm,"SKYMECH PROPERTIES LIMITED","05864336",,"","",0,0,0,0,-1,2006-07-03,1,1,0,0,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14008671,2,2013-10-19,http://endb-consolidated.aihit.com/00D5C15F00000002/overview.htm,"Odyssey Team","",odysseyteambuilding.com,"www.odysseyteambuilding.com","OK",3,0,0,0,-1,,-1,7,0,242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308253,18,2013-10-19,http://endb-consolidated.aihit.com/00327ADD00000012/overview.htm,"JHPG LIMITED","06220356",jhpg.co.uk,"www.jhpg.co.uk","OK",1,0,0,0,-1,2007-04-20,2,2,0,0,2,1,26,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
11337997,8,2013-10-19,http://endb-consolidated.aihit.com/00AD010D00000008/overview.htm,"calletsi com","",calletsi.com,"www.calletsi.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9365839,10,2013-10-19,http://endb-consolidated.aihit.com/008EE94F0000000A/overview.htm,"Volumerate","",volumerate.com,"www.volumerate.com","OK",2,1,0,4,2006,,-1,0,0,0,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,1,0,0,0
9559289,10,2013-10-19,http://endb-consolidated.aihit.com/0091DCF90000000A/overview.htm,"UNIVOX INFORMATIQUE LIMITED","08385897",,"","",0,0,0,0,-1,2013-02-01,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285574,10,2013-10-19,http://endb-consolidated.aihit.com/006F2B460000000A/overview.htm,"Jefferson Parish","",jumpstartjefferson.com,"www.jumpstartjefferson.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9411895,10,2013-10-19,http://endb-consolidated.aihit.com/008F9D370000000A/overview.htm,"Woodard Product Finders","",woodardproductfinders.com,"www.woodardproductfinders.com","DomainNotFound",1,0,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1514226,19,2013-10-19,http://endb-consolidated.aihit.com/00171AF200000013/overview.htm,"HOUSE OF CREATION PUBLISHING LIMITED","05777165",,"","",0,0,0,0,-1,2006-04-11,1,1,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739136,10,2013-10-19,http://endb-consolidated.aihit.com/008559400000000A/overview.htm,"SkillScanner","",skillscanner.com,"www.skillscanner.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
11597943,8,2013-10-19,http://endb-consolidated.aihit.com/00B0F87700000008/overview.htm,"Servwell Insurance Services","",servwellinsurance.com,"www.servwellinsurance.com","OK",1,1,0,0,1995,,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13402683,4,2013-10-19,http://endb-consolidated.aihit.com/00CC823B00000004/overview.htm,"Litigation Central","",tobacco-litigation.com,"www.tobacco-litigation.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7525861,10,2013-10-19,http://endb-consolidated.aihit.com/0072D5E50000000A/overview.htm,"Nelson Las Vegas","",lrneng.com,"www.lrneng.com","OK",0,2,0,0,1982,,-1,0,0,0,0,1,20,1,1,0,0,0,0,1,0,1,0,2,4,0,5,2,0,0,0,0,0,3,0,0,0
10149665,9,2013-10-19,http://endb-consolidated.aihit.com/009ADF2100000009/overview.htm,"FibMedic","",fibmedic.com,"www.fibmedic.com","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15126474,1,2013-10-19,http://endb-consolidated.aihit.com/00E6CFCA00000001/overview.htm,"SIZALENDABA LTD","08690385",,"","",0,0,0,0,-1,2013-09-13,-1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171094,10,2013-10-19,http://endb-consolidated.aihit.com/004EE7960000000A/overview.htm,"addonsupply.org","",addonsupply.org,"addonsupply.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11192900,9,2013-10-19,http://endb-consolidated.aihit.com/00AACA4400000009/overview.htm,"yourdesignStyle","",yourdesignstyle.net,"www.yourdesignstyle.net","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2868335,19,2013-10-19,http://endb-consolidated.aihit.com/002BC46F00000013/overview.htm,"ASTRA SAFETY SOLUTIONS LTD","08015908",,"","",0,0,0,0,-1,2012-04-02,1,1,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503775,19,2013-10-19,http://endb-consolidated.aihit.com/0026345F00000013/overview.htm,"TUFTON HOUSE ASSET MANAGEMENT LIMITED","07624217",,"","",0,0,0,0,-1,2011-05-06,5,5,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1053042,19,2013-10-19,http://endb-consolidated.aihit.com/0010117200000013/overview.htm,"JUSTSERVICE LIMITED","04340443",,"","",0,0,0,0,-1,2001-12-14,2,2,0,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758507,18,2013-10-19,http://endb-consolidated.aihit.com/003959AB00000012/overview.htm,"cjprinters co uk","",cjprinters.co.uk,"www.cjprinters.co.uk","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1
13556372,3,2013-10-19,http://endb-consolidated.aihit.com/00CEDA9400000003/overview.htm,"FASHION COFFEE BAR LIMITED","08602921",,"","",0,0,0,0,-1,2013-07-09,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604942,9,2013-10-19,http://endb-consolidated.aihit.com/00A1D18E00000009/overview.htm,"mountaincom com","",mountaincom.com,"www.mountaincom.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4395146,16,2013-10-19,http://endb-consolidated.aihit.com/0043108A00000010/overview.htm,"K.I.T.co","",kitco.biz,"www.kitco.biz","OK",0,1,0,1,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
