company_id,type,country,authority,registration_number
4204850,"CompanyRegistrationNumber","United Kingdom","Companies House","08110575"
3455427,"CompanyRegistrationNumber","United Kingdom","Companies House","04768320"
3140904,"CompanyRegistrationNumber","United Kingdom","Companies House","SC331358"
1653397,"CompanyRegistrationNumber","United Kingdom","Companies House","06174290"
11677776,"CompanyRegistrationNumber","United Kingdom","Companies House","00945196"
196887,"CompanyRegistrationNumber","","","4875668 - PO"
4566766,"CompanyRegistrationNumber","United Kingdom","Companies House","08216958"
1547394,"CompanyRegistrationNumber","United Kingdom","Companies House","05878199"
7979383,"CompanyRegistrationNumber","","","13 397 4455"
1226350,"CompanyRegistrationNumber","United Kingdom","Companies House","04879524"
2938317,"CompanyRegistrationNumber","United Kingdom","Companies House","08087507"
5023796,"CompanyRegistrationNumber","United Kingdom","Companies House","SC440786"
4578529,"CompanyRegistrationNumber","United Kingdom","Companies House","08229169"
539142,"CompanyRegistrationNumber","United Kingdom","Companies House","01377364"
499430,"CompanyRegistrationNumber","United Kingdom","Companies House","00976973"
3589318,"CompanyRegistrationNumber","United Kingdom","Companies House","01883070"
658038,"CompanyRegistrationNumber","United Kingdom","Companies House","02365321"
603019,"CompanyRegistrationNumber","United Kingdom","Companies House","01943809"
740824,"CompanyRegistrationNumber","United Kingdom","Companies House","02904091"
2589177,"CompanyRegistrationNumber","United Kingdom","Companies House","07717873"
1343437,"CompanyRegistrationNumber","United Kingdom","Companies House","05258339"
1731131,"CompanyRegistrationNumber","United Kingdom","Companies House","06369299"
7379514,"CompanyRegistrationNumber","","","360 411 49"
13575469,"CompanyRegistrationNumber","United Kingdom","Companies House","08622599"
1623075,"CompanyRegistrationNumber","United Kingdom","Companies House","06084487"
13790810,"CompanyRegistrationNumber","","","4654498"
10236088,"CompanyRegistrationNumber","","","219337"
886162,"CompanyRegistrationNumber","United Kingdom","Companies House","03656551"
975204,"CompanyRegistrationNumber","United Kingdom","Companies House","04047169"
4494109,"CompanyRegistrationNumber","United Kingdom","Companies House","05719414"
11255368,"CompanyRegistrationNumber","United Kingdom","Companies House","SC444654"
9600121,"CompanyRegistrationNumber","United Kingdom","Companies House","SC443200"
926649,"CompanyRegistrationNumber","United Kingdom","Companies House","03840186"
1494167,"CompanyRegistrationNumber","United Kingdom","Companies House","05720170"
2222401,"CompanyRegistrationNumber","United Kingdom","Companies House","07275756"
976154,"CompanyRegistrationNumber","United Kingdom","Companies House","04051226"
5035151,"CompanyRegistrationNumber","United Kingdom","Companies House","07907108"
8390649,"CompanyRegistrationNumber","","","106924"
8390649,"CompanyRegistrationNumber","","","110709"
8390649,"CompanyRegistrationNumber","","","1980/009531/06"
8390649,"CompanyRegistrationNumber","","","2000/007239/07"
8390649,"CompanyRegistrationNumber","","","2001/015523/07"
8390649,"CompanyRegistrationNumber","","","2002/016851/06"
8390649,"CompanyRegistrationNumber","","","2002/016890/07"
8390649,"CompanyRegistrationNumber","","","2004/002690/07"
8390649,"CompanyRegistrationNumber","","","2004/005371/07"
8390649,"CompanyRegistrationNumber","","","2004/005665/07"
8390649,"CompanyRegistrationNumber","","","2004/022817/07"
8390649,"CompanyRegistrationNumber","","","2004/030988/07"
8390649,"CompanyRegistrationNumber","","","2005/024067/07"
8390649,"CompanyRegistrationNumber","","","2006/000404/07"
8390649,"CompanyRegistrationNumber","","","2006/005780/07"
8390649,"CompanyRegistrationNumber","","","2006/020583/07"
8390649,"CompanyRegistrationNumber","","","2007/011808/07"
8390649,"CompanyRegistrationNumber","","","2008/018025/07"
98305,"CompanyRegistrationNumber","United Kingdom","Companies House","06601724"
3413252,"CompanyRegistrationNumber","United Kingdom","Companies House","06305431"
4817149,"CompanyRegistrationNumber","United Kingdom","Companies House","08311111"
3194854,"CompanyRegistrationNumber","United Kingdom","Companies House","SC409834"
1309290,"CompanyRegistrationNumber","United Kingdom","Companies House","05145619"
2749184,"CompanyRegistrationNumber","United Kingdom","Companies House","07890752"
764802,"CompanyRegistrationNumber","United Kingdom","Companies House","03035949"
3608494,"CompanyRegistrationNumber","United Kingdom","Companies House","01828722"
1319105,"CompanyRegistrationNumber","United Kingdom","Companies House","05177588"
5029871,"CompanyRegistrationNumber","United Kingdom","Companies House","08164115"
2683975,"CompanyRegistrationNumber","United Kingdom","Companies House","07820799"
1351522,"CompanyRegistrationNumber","United Kingdom","Companies House","05284206"
1799848,"CompanyRegistrationNumber","United Kingdom","Companies House","06521756"
133427,"CompanyRegistrationNumber","United Kingdom","Companies House","05398058"
3012627,"CompanyRegistrationNumber","United Kingdom","Companies House","NI612785"
475107,"CompanyRegistrationNumber","United Kingdom","Companies House","00697290"
4568153,"CompanyRegistrationNumber","United Kingdom","Companies House","08218404"
1850798,"CompanyRegistrationNumber","United Kingdom","Companies House","06628782"
1381907,"CompanyRegistrationNumber","United Kingdom","Companies House","05379659"
11718982,"CompanyRegistrationNumber","United Kingdom","Companies House","08506764"
548984,"CompanyRegistrationNumber","United Kingdom","Companies House","01471232"
4245102,"CompanyRegistrationNumber","United Kingdom","Companies House","03328035"
2031362,"CompanyRegistrationNumber","United Kingdom","Companies House","06973219"
1009854,"CompanyRegistrationNumber","United Kingdom","Companies House","04182686"
827070,"CompanyRegistrationNumber","United Kingdom","Companies House","03359009"
2111690,"CompanyRegistrationNumber","United Kingdom","Companies House","07110480"
1647843,"CompanyRegistrationNumber","United Kingdom","Companies House","06158103"
2403439,"CompanyRegistrationNumber","United Kingdom","Companies House","07512736"
2886299,"CompanyRegistrationNumber","United Kingdom","Companies House","08034358"
12386867,"CompanyRegistrationNumber","United Kingdom","Companies House","04750419"
13524061,"CompanyRegistrationNumber","United Kingdom","Companies House","08569430"
3619448,"CompanyRegistrationNumber","United Kingdom","Companies House","01302252"
4813112,"CompanyRegistrationNumber","United Kingdom","Companies House","08306918"
1437344,"CompanyRegistrationNumber","United Kingdom","Companies House","05548469"
1043926,"CompanyRegistrationNumber","United Kingdom","Companies House","04309188"
11265457,"CompanyRegistrationNumber","United Kingdom","Companies House","06256042"
2739190,"CompanyRegistrationNumber","United Kingdom","Companies House","07880104"
12380323,"CompanyRegistrationNumber","United Kingdom","Companies House","07611136"
9576636,"CompanyRegistrationNumber","United Kingdom","Companies House","08404017"
5352736,"CompanyRegistrationNumber","","","HR-00662"
5352736,"CompanyRegistrationNumber","","","HR-00675"
5352736,"CompanyRegistrationNumber","","","HR-00676"
5352736,"CompanyRegistrationNumber","","","HR-00722"
5352736,"CompanyRegistrationNumber","","","HR-00795"
5352736,"CompanyRegistrationNumber","","","HR-03960"
5352736,"CompanyRegistrationNumber","","","HR-05975"
1657661,"CompanyRegistrationNumber","United Kingdom","Companies House","06186817"
1450027,"CompanyRegistrationNumber","United Kingdom","Companies House","05587195"
105407,"CompanyRegistrationNumber","United Kingdom","Companies House","06678489"
9552616,"CompanyRegistrationNumber","United Kingdom","Companies House","00209777"
9598474,"CompanyRegistrationNumber","United Kingdom","Companies House","SC291299"
2758316,"CompanyRegistrationNumber","United Kingdom","Companies House","07900574"
4743201,"CompanyRegistrationNumber","United Kingdom","Companies House","08269427"
1193940,"CompanyRegistrationNumber","United Kingdom","Companies House","04768845"
2745376,"CompanyRegistrationNumber","United Kingdom","Companies House","07886702"
1950321,"CompanyRegistrationNumber","United Kingdom","Companies House","06827994"
14022437,"CompanyRegistrationNumber","United Kingdom","Companies House","1040616"
14022437,"CompanyRegistrationNumber","United Kingdom","Companies House","1168311"
865248,"CompanyRegistrationNumber","United Kingdom","Companies House","03550075"
11719096,"CompanyRegistrationNumber","United Kingdom","Companies House","08506879"
3335276,"CompanyRegistrationNumber","United Kingdom","Companies House","07773320"
4942819,"CompanyRegistrationNumber","United Kingdom","Companies House","01676326"
1706930,"CompanyRegistrationNumber","United Kingdom","Companies House","06310399"
5036756,"CompanyRegistrationNumber","United Kingdom","Companies House","08072081"
2405781,"CompanyRegistrationNumber","United Kingdom","Companies House","07515397"
2309998,"CompanyRegistrationNumber","United Kingdom","Companies House","07401749"
2214745,"CompanyRegistrationNumber","United Kingdom","Companies House","07264682"
1994403,"CompanyRegistrationNumber","United Kingdom","Companies House","06907370"
11232514,"CompanyRegistrationNumber","United Kingdom","Companies House","08446090"
3243376,"CompanyRegistrationNumber","United Kingdom","Companies House","07820584"
2241301,"CompanyRegistrationNumber","United Kingdom","Companies House","07303176"
1554285,"CompanyRegistrationNumber","United Kingdom","Companies House","05896474"
3203777,"CompanyRegistrationNumber","United Kingdom","Companies House","SC419292"
3142753,"CompanyRegistrationNumber","United Kingdom","Companies House","SC335111"
2133756,"CompanyRegistrationNumber","United Kingdom","Companies House","07145783"
12151293,"CompanyRegistrationNumber","United Kingdom","Companies House","08541889"
4913571,"CompanyRegistrationNumber","United Kingdom","Companies House","SL012067"
2891662,"CompanyRegistrationNumber","United Kingdom","Companies House","08039834"
470738,"CompanyRegistrationNumber","United Kingdom","Companies House","00647855"
4806918,"CompanyRegistrationNumber","United Kingdom","Companies House","08300503"
4714267,"CompanyRegistrationNumber","United Kingdom","Companies House","08239411"
13550922,"CompanyRegistrationNumber","United Kingdom","Companies House","08597264"
1378276,"CompanyRegistrationNumber","United Kingdom","Companies House","05368698"
588122,"CompanyRegistrationNumber","United Kingdom","Companies House","01819590"
4353886,"CompanyRegistrationNumber","United Kingdom","Companies House","06469893"
4757163,"CompanyRegistrationNumber","United Kingdom","Companies House","08290021"
11725591,"CompanyRegistrationNumber","United Kingdom","Companies House","SC446500"
3087350,"CompanyRegistrationNumber","United Kingdom","Companies House","SC190528"
4622267,"CompanyRegistrationNumber","United Kingdom","Companies House","03449677"
3430753,"CompanyRegistrationNumber","United Kingdom","Companies House","06687663"
3274873,"CompanyRegistrationNumber","United Kingdom","Companies House","07967372"
15110512,"CompanyRegistrationNumber","United Kingdom","Companies House","08673935"
4294519,"CompanyRegistrationNumber","United Kingdom","Companies House","02621960"
4322777,"CompanyRegistrationNumber","United Kingdom","Companies House","08153369"
3401256,"CompanyRegistrationNumber","United Kingdom","Companies House","05489185"
2700824,"CompanyRegistrationNumber","United Kingdom","Companies House","07839006"
13587700,"CompanyRegistrationNumber","United Kingdom","Companies House","08635233"
4997764,"CompanyRegistrationNumber","United Kingdom","Companies House","08360204"
2285244,"CompanyRegistrationNumber","United Kingdom","Companies House","07366596"
4759504,"CompanyRegistrationNumber","United Kingdom","Companies House","07527141"
1378564,"CompanyRegistrationNumber","United Kingdom","Companies House","05369522"
3507154,"CompanyRegistrationNumber","United Kingdom","Companies House","04514785"
3146078,"CompanyRegistrationNumber","United Kingdom","Companies House","SC341352"
567024,"CompanyRegistrationNumber","United Kingdom","Companies House","01634680"
4565905,"CompanyRegistrationNumber","United Kingdom","Companies House","08216067"
3914340,"CompanyRegistrationNumber","","","325642"
2153274,"CompanyRegistrationNumber","United Kingdom","Companies House","07175486"
4317279,"CompanyRegistrationNumber","United Kingdom","Companies House","08147660"
1203397,"CompanyRegistrationNumber","United Kingdom","Companies House","04800724"
3275671,"CompanyRegistrationNumber","United Kingdom","Companies House","OC320190"
5207822,"CompanyRegistrationNumber","","","1961/002051/07"
